year;ibge_code;ibge_label;isco88_4digit;isco88_4digit_LABEL
1991;336;Apanhadores, quebradores e descascadores de produtos vegetais;6141;Forestry workers and loggers
1991;341;Mineiros;7111;Miners and quarry workers
1991;345;Canteiros e marroeiros;7111;Miners and quarry workers
1991;351;Operadores de máquinas de extração e beneficiamento de minérios e pedras;8113;Well drillers and borers and related workers
1991;361;Trabalhadores de extração de petróleo e gás;8113;Well drillers and borers and related workers
1991;371;Garimpeiros;7111;Miners and quarry workers
1991;381;Salineiros;7111;Miners and quarry workers
1991;391;Sondadores de poços (exclusive de petróleo e gás);8113;Well drillers and borers and related workers
1991;401;Mestres e técnicos de empresas de extração mineral;3119;Physical and engineering science technicians not elsewhere classified
1991;402;Mestres, contramestres e técnicos de indústrias de transformação (exclusive têxteis);3119;Physical and engineering science technicians not elsewhere classified
1991;403;Mestres, contramestres e técnicos de indústrias têxteis;3119;Physical and engineering science technicians not elsewhere classified
1991;404;Mestres de construção civil;7129;Building frame and related trades workers not elsewhere classified
1991;405;Mestres e técnicos de empresas de energia elétrica, gás, água e esgoto;3119;Physical and engineering science technicians not elsewhere classified
1991;406;Outros mestres, contramestres e técnicos;3119;Physical and engineering science technicians not elsewhere classified
1991;411;Forneiros metalúrgicos;8211;Machine-tool operators
1991;412;Laminadores;8211;Machine-tool operators
1991;413;Trefiladores;8211;Machine-tool operators
1991;414;Modeladores e macheiros;7211;Metal moulders and coremakers
1991;415;Galvanizadores e recobridores de metais;8223;Metal finishing-, plating- and coating-machine operators
1991;416;Afiadores e amoladores;7224;Metal wheel-grinders, polishers and tool sharpeners
1991;417;Polidores e esmerilhadores;7224;Metal wheel-grinders, polishers and tool sharpeners
1991;418;Ferramenteiros;8211;Machine-tool operators
1991;419;Estampadores mecânicos;8211;Machine-tool operators
1991;420;Operadores de prensa mecânica de metais;8211;Machine-tool operators
1991;421;Fresadores e furadores;8211;Machine-tool operators
1991;422;Torneiros mecânicos;8211;Machine-tool operators
1991;423;Ajustadores e montadores mecânicos;8281;Mechanical-machinery assemblers
1991;424;mecânicos de veículos automotores;7231;Motor vehicle mechanics and fitters
1991;425;mecânicos sem especificação;8281;Mechanical-machinery assemblers
1991;426;Soldadores;7212;Welders and flamecutters
1991;427;Rebitadores e montadores de estruturas metálicas;8211;Machine-tool operators
1991;428;Caldeireiros;8211;Machine-tool operators
1991;429;Ferreiros e serralheiros;8211;Machine-tool operators
1991;430;Funileiros;8211;Machine-tool operators
1991;431;Lanterneiros de veículos;7231;Motor vehicle mechanics and fitters
1991;441;Cardadores e penteadores;8261;Fibre-preparing-, spinning- and winding-machine operators
1991;442;Maçaroqueiros, bobinadores e espuladores;8261;Fibre-preparing-, spinning- and winding-machine operators
1991;443;Fiandeiros;8261;Fibre-preparing-, spinning- and winding-machine operators
1991;444;Rendeiros;7436;Sewers, embroiderers and related workers
1991;445;Urdidores e remetedores;8262;Weaving- and knitting-machine operators
1991;446;Cordoeiros;8261;Fibre-preparing-, spinning- and winding-machine operators
1991;447;Tecelões;8262;Weaving- and knitting-machine operators
1991;448;Tapeceiros;7437;Upholsterers and related workers
1991;449;Redeiros;7436;Sewers, embroiderers and related workers
1991;450;Alvejadores e tintureiros têxteis;8264;Bleaching-, dyeing- and cleaning-machine operators
1991;451;Estampadores têxteis;8264;Bleaching-, dyeing- and cleaning-machine operators
1991;452;Acabadores de pano;7435;Textile, leather and related pattern-makers and cutters
1991;461;Correeiros e seleiros;7442;Shoe-makers and related workers
1991;462;Curtidores;7441;Pelt dressers, tanners and fellmongers
1991;470;Alfaiates e costureiros;8263;Sewing-machine operators
1991;471;Auxiliares de costuras;7436;Sewers, embroiderers and related workers
1991;472;Calceiros e camiseiros;8263;Sewing-machine operators
1991;473;Modelistas e cortadores;7435;Textile, leather and related pattern-makers and cutters
1991;474;Bordadeiras e cerzideiras;7436;Sewers, embroiderers and related workers
1991;475;Chapaleiros de palha;7331;Handicraft workers in wood and related materials
1991;476;Chapeleiros (exclusive de palha);7436;Sewers, embroiderers and related workers
1991;477;Sapateiros;7442;Shoe-makers and related workers
1991;478;Trabalhadores na fabricação de calçados;7442;Shoe-makers and related workers
1991;479;Bolseiros e cinteiros;7442;Shoe-makers and related workers
1991;481;Marceneiros;7422;Cabinet makers and related workers
1991;482;Carpinteiros;7124;Carpenters and joiners
1991;483;Tanoeiros;7124;Carpenters and joiners
1991;484;Operadores de máquinas de marcenaria;8141;Wood-processing-plant operators
1991;485;Serradores;8141;Wood-processing-plant operators
1991;486;Preparadores de compensados e aglomerados;8141;Wood-processing-plant operators
1991;487;Estofadores e capoteiros;7437;Upholsterers and related workers
1991;488;Colchoeiros;7437;Upholsterers and related workers
1991;489;Lustradores de madeira;7421;Wood treaters
1991;490;Cesteiros e esteireiros;7331;Handicraft workers in wood and related materials
1991;501;Montadores de equipamentos elétricos;7241;Electrical mechanics and fitters
1991;502;Montadores de equipamentos eletrônicos (exceto aparelhos de áudio e vídeo);7241;Electrical mechanics and fitters
1991;503;Repararadores de equipamentos elétricos e eletrônicos (exceto aparelhos de áudio e vídeo);7241;Electrical mechanics and fitters
1991;504;Montadores de aparelhos de áudio e vídeo;7241;Electrical mechanics and fitters
1991;505;Repararadores de aparelhos de áudio e vídeo;7241;Electrical mechanics and fitters
1991;506;Eletricistas de instalações;7137;Building and related electricians
1991;507;Instaladores e reparadores de equipamentos e aparelhos de telecomunicações;7241;Electrical mechanics and fitters
1991;508;Instaladores e repadores de linhas elétricas e de telecomunicações;7245;Electrical line installers, repairers and cable jointers
1991;509;Operadores de instalações de produção de energia elétrica;8161;Power-production plant operators
1991;511;Armadores de concreto;7123;Concrete placers, concrete finishers and related workers
1991;512;Pedreiros;7122;Bricklayers and stonemasons
1991;513;Serventes de pedreiro;9313;Building construction labourers
1991;514;Pintores e caiadores;7141;Painters and related workers
1991;515;Estucadores;7133;Plasterers
1991;516;Ladrilheiros e taqueiros;7132;Floor layers and tile setters
1991;517;Encanadores;7136;Plumbers and pipe fitters
1991;518;Vidraceiros (colocadores de vidro);7135;Glaziers
1991;519;Calceteiros e asfaltadores;9312;Construction and maintenance labourers: roads, dams and similar constructions
1991;520;Calafates;7132;Floor layers and tile setters
1991;521;Operadores de máquinas de construção civil e tratoristas (exclusive da agropecuária);8332;Earth-moving- and related plant operators
1991;531;Linguiceiros e salsicheiros;8271;Meat- and fish-processing-machine operators
1991;532;Charqueadores;7411;Butchers, fishmongers and related food preparers
1991;533;Magarefes;7411;Butchers, fishmongers and related food preparers
1991;534;ocupações da indústria de laticínios;8272;Dairy-products machine operators
1991;535;Doceiros e confeiteiros;7412;Bakers, pastry-cooks and confectionery makers
1991;536;Macarroneiros e pasteleiros;8271;Meat- and fish-processing-machine operators
1991;537;Padeiros;7412;Bakers, pastry-cooks and confectionery makers
1991;538;Farinheiros e moleiros;8271;Meat- and fish-processing-machine operators
1991;539;ocupações da indústria de açúcar;8271;Meat- and fish-processing-machine operators
1991;540;ocupações da indústria de bebidas;8271;Meat- and fish-processing-machine operators
1991;541;ocupações da indústria do café;8271;Meat- and fish-processing-machine operators
1991;542;ocupações da indústria do pescado;8271;Meat- and fish-processing-machine operators
1991;543;ocupações da indústria de chá, mate e cacau;8271;Meat- and fish-processing-machine operators
1991;544;ocupações da indústria de oleaginosos;8271;Meat- and fish-processing-machine operators
1991;545;ocupações de outras indústrias alimentares;8271;Meat- and fish-processing-machine operators
1991;551;Linotipistas;7341;Compositors, typesetters and related workers
1991;552;Tipógrafos;7341;Compositors, typesetters and related workers
1991;553;Clicheristas e gravadores;7341;Compositors, typesetters and related workers
1991;554;Impressores;7341;Compositors, typesetters and related workers
1991;555;Revisores na indústria gráfica;7341;Compositors, typesetters and related workers
1991;556;Encadernadores e cartonadores;7345;Bookbinders and related workers
1991;557;Outras ocupações da indústria gráfica;7341;Compositors, typesetters and related workers
1991;561;Vidreiros e ampoleiros;8139;Glass, ceramics and related plant operators not elsewhere classified
1991;562;Ceramistas e louceiros;8139;Glass, ceramics and related plant operators not elsewhere classified
1991;563;Pintores cerâmicos;7141;Painters and related workers
1991;564;Oleiros;8139;Glass, ceramics and related plant operators not elsewhere classified
1991;571;Inspetores de qualidade;3152;Safety, health and quality inspectors
1991;572;Ourives e relojoeiros;7313;Jewellery and precious-metal workers
1991;573;Lapidadores;7313;Jewellery and precious-metal workers
1991;574;Borracheiros;8231;Rubber-products machine operators
1991;575;Vulcanizadores e recauchutadores;8231;Rubber-products machine operators
1991;576;Fogueteiros;9321;Assembling labourers
1991;577;Vassoureiros;7331;Handicraft workers in wood and related materials
1991;578;Marmoristas;7111;Miners and quarry workers
1991;579;Preparadores de fumo;7416;Tobacco preparers and tobacco products makers
1991;580;Charuteiros e cigarreiros;7416;Tobacco preparers and tobacco products makers
1991;581;Pintores à pistola;7141;Painters and related workers
1991;582;Operadores de empilhadeira;8290;Other machine operators and assemblers
1991;583;Foguistas (exclusive de embarcações e de trens);8162;Steam-engine and boiler operators
1991;584;Embaladores de mercadorias;9322;Hand packers and other manufacturing labourers
1991;585;ocupações da indústria do papel e papelão;8141;Wood-processing-plant operators
1991;586;ocupações da indústria de artefatos de borracha e plástico (exclusive pneumáticos);8231;Rubber-products machine operators
